id_act,Амельченко Василий Васильевич,Витко Артем Леонидович,Вовк Виктор Иванович,Галасюк Виктор Валерьевич,Гулак Александр Михайлович,Заружко Валерия Леонидовна,Кириченко Алексей Николаевич,Корчинская Оксана Анатольевна,Кошелева Алена Владимировна,Куприенко Олег Васильевич,Ленский Алексей Алексеевич,Линько Дмитрий Владимирович,Лозовой Андрей Сергеевич,Ляшко Олег Валериевич,Мосийчук Игорь Владимирович,Попов Игорь Владимирович,Рыбалка Сергей Викторович,Силантьев Денис Олегович,Скуратовский Сергей Иванович,Чижмарь Юрий Васильевич,Шухевич Юрий-Богдан Романович
55005|180608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55005|180908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55009|216908,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,-0.5
55009|217108,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5
55011|216908,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,-0.5
55011|217208,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5
55012|216908,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,-0.5
55012|217308,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5
55013|216908,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,-0.5
55013|217408,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5
55015|180208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
55015|180308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55015|180408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,-0.25,1.0
55015|180508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.25,1.0,1.0,1.0,-0.5,1.0,1.0
55015|180608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55015|180908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55015|255208,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5
55015|255308,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5
55015|255408,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5
55015|255508,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5
55015|255608,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5
55015|351208,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.25,-0.25,-0.25,-0.5,-0.5,-0.25
55015|351308,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.25,-0.25,-0.25,-0.5,-0.5,-0.25
55015|351408,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.25,-0.25,-0.5,-0.25
55015|351508,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25
55015|351608,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,1.0,-0.25,-0.5,-0.5,-0.5,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25
55015|351708,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25
55015|351808,-0.25,-0.25,1.0,-0.5,-0.5,-0.5,1.0,-0.5,-0.25,-0.25,1.0,-0.5,-0.5,-0.5,-0.5,1.0,1.0,1.0,-0.5,-0.5,1.0
55015|351908,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.25,-0.25,-0.25,-0.5,-0.5,1.0
55015|352008,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.25,-0.25,-0.25,-0.5,-0.5,1.0
55015|415308,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.5,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25
55015|415408,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0,-0.25,-0.25,-0.5,-0.25,-0.5,-0.5,-0.5,-0.25,-0.25,-0.25,-0.25
55015|415508,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.5,-0.5,-0.5,-0.25,-0.25,-0.25,-0.25
55015|415608,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.5,-0.25,-0.5,-0.25,-0.25,-0.5,-0.25
55015|415708,-0.25,1.0,-0.5,-0.25,-0.5,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.25,-0.5,-0.25
55015|415808,-0.25,1.0,-0.5,-0.25,-0.5,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.25,-0.5,-0.25
55016|860108,-0.25,-0.5,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55016|860208,-0.25,-0.5,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,-0.5,1.0,-0.5,1.0,1.0
55016|860308,-0.25,-0.5,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.5,1.0,-0.25
55016|860408,-0.25,-0.5,-0.25,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.5,1.0,1.0
55019|180208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
55019|180308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55019|180408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,-0.25,1.0
55019|180508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.25,1.0,1.0,1.0,-0.5,1.0,1.0
55019|180608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55019|180908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55019|374408,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.25,-0.25,-0.5,1.0
55019|374508,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,-0.5,1.0,1.0,1.0,-0.5,-0.25
55023|180208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
55023|180308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55023|180408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,-0.25,1.0
55023|180508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.25,1.0,1.0,1.0,-0.5,1.0,1.0
55023|180608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55023|180908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55023|284908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55023|285008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55023|285108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55023|341108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0
55023|341208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0
55033|180208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
55033|180308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55033|180408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,-0.25,1.0
55033|180508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.25,1.0,1.0,1.0,-0.5,1.0,1.0
55033|180608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55033|180908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55036|242608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5
55036|315908,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,1.0
55037|253908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5
55037|254008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5
55037|254108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5
55037|254208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5
55037|254308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5
55042|213708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.5
55042|213808,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.5
55044|203008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55045|216808,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5
55045|235908,-0.5,1.0,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25
55045|236008,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25
55045|238308,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,-0.5,1.0,1.0,1.0,1.0,-0.5,-0.5,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55045|238408,-0.5,1.0,1.0,-0.5,1.0,1.0,-0.5,-0.5,1.0,1.0,1.0,1.0,-0.5,-0.5,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55045|238508,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55045|238608,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55045|238708,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55045|544208,-0.5,1.0,-0.5,-0.25,-0.5,-0.5,-0.25,-0.5,-0.5,-1.0,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25
55045|544308,-0.5,-0.25,-0.25,-0.25,-0.5,-0.5,-0.25,-0.5,-0.5,-0.25,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25
55046|193108,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.25,1.0,1.0,-0.25,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5,-0.5
55046|193208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.5,1.0,-0.25,1.0,-0.5,1.0,1.0,-0.5,-0.5
55046|193308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.5,1.0,-0.25,1.0,-0.5,1.0,1.0,-0.5,-0.5
55046|193408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.5,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5,-0.5
55046|193508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.5,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5,-0.5
55046|193608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5,-0.5
55046|193708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.25,1.0,1.0,1.0,-0.5,-0.25,1.0,1.0,-0.5
55046|193808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.25,1.0,-1.0,1.0,-0.5,1.0,-0.25,1.0,-0.5
55052|191208,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.5
55053|191408,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,-0.5
55055|180208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
55055|180308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55055|180408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,-0.25,1.0
55055|180508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.25,1.0,1.0,1.0,-0.5,1.0,1.0
55055|180608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55055|180908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0
55055|200308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,-0.5,1.0,-0.5,-0.5,-0.5
55055|200408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.25,-0.5,-0.5
55055|200508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5,1.0
55055|241108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55056|193108,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.25,1.0,1.0,-0.25,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5,-0.5
55056|193208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.5,1.0,-0.25,1.0,-0.5,1.0,1.0,-0.5,-0.5
55056|193308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.5,1.0,-0.25,1.0,-0.5,1.0,1.0,-0.5,-0.5
55056|193408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.5,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5,-0.5
55056|193508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.5,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5,-0.5
55056|193608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5,-0.5
55056|194208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.5,1.0,-0.25,1.0,-0.5,1.0,1.0,1.0,-0.5
55056|194308,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,-0.25,-0.5,1.0,1.0,1.0,-0.5,1.0,-0.25,1.0,1.0
55056|194408,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,-0.25,1.0,1.0,1.0,1.0,-0.5,1.0,-0.25,1.0,1.0
55056|194508,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,-0.25,1.0,1.0,1.0,1.0,-0.5,1.0,-0.25,1.0,1.0
55057|193108,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.25,1.0,1.0,-0.25,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5,-0.5
55057|193208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.5,1.0,-0.25,1.0,-0.5,1.0,1.0,-0.5,-0.5
55057|193308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.5,1.0,-0.25,1.0,-0.5,1.0,1.0,-0.5,-0.5
55057|193408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.5,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5,-0.5
55057|193508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.5,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5,-0.5
55057|193608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5,-0.5
55057|194608,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,-0.25,1.0,1.0,1.0,1.0,-0.5,1.0,-0.25,1.0,1.0
55057|194708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,-0.5,1.0,-0.25,1.0,1.0
55057|194808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.25,-0.25,1.0,-0.25,-0.5,1.0,-0.25,1.0,1.0
55057|290408,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,-0.25,-0.5,1.0,-0.25,1.0,1.0,1.0,1.0,1.0
55057|290508,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,-0.5,1.0,-0.5,1.0,-0.25,-0.5,1.0,1.0,1.0,-0.25
55057|290608,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.5,1.0,-0.5,1.0,1.0,1.0,1.0,-0.25
55057|290708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.5,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
55057|290808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.5,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
55057|290908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,-0.5,1.0,-0.5,1.0,1.0,1.0,-0.25,1.0
55057|331208,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,1.0,1.0,-0.25,-0.5,-0.25,1.0,-0.5,-0.5,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,1.0
55057|331308,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
55057|331408,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,-0.5,1.0,1.0
55057|331508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,-0.5,1.0,1.0
55057|331608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0
55057|331708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,1.0
55062|190108,-0.25,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,-0.5,-0.5
55062|190208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,-0.5
55064|188208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0
55064|188308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55064|188408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55064|189808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,-0.5
